TIME,WIND_SPEED,WIND_DIR,TEMP,RH,BAROMETER,RADIATION,INNER_TEMP,PM10,PM2.5,PM1
1.4522544e+18,2.50306,129.547,23.397,0.358377,1017.74,162.755,29.0128,65.354,43.5906,30.5991
1.452258e+18,2.79961,143.781,23.8351,0.358984,1016.36,228.929,28.8948,49.8575,33.3669,23.6425
1.4522616e+18,3.45839,136.565,24.3392,0.357118,1015.04,331.767,28.9698,40.6422,27.1225,18.8333
1.4522652e+18,3.4232099999999996,134.313,24.9191,0.357248,1014.26,303.992,29.1063,41.5833,27.7578,18.0194
1.4522688e+18,3.6045,135.708,24.546999999999997,0.35642399999999996,1013.71,197.25,29.0372,43.3206,28.9286,18.5183
1.4522724e+18,3.86381,138.071,23.9934,0.357205,1013.53,47.8728,28.9197,44.9631,29.9836,20.7217
1.452276e+18,4.2834699999999994,136.953,23.1972,0.354688,1013.76,1.02509,28.489,53.653999999999996,35.7558,24.5136
1.4522796e+18,3.4105,138.407,22.4025,0.358247,1014.31,1.05243,27.6379,61.67100000000001,41.3625,27.8542
1.4522832e+18,3.19256,142.60399999999998,21.8629,0.358377,1015.0,1.06641,27.7582,52.05064742337042,37.458659349537164,31.507676259941118
1.4522868e+18,3.58425,144.471,21.4585,0.35434,1015.37,1.04149,27.8957,62.99,43.129,32.8194
1.4522904e+18,3.5644699999999996,146.939,21.1857,0.356641,1015.76,1.07005,27.8384,54.15,38.1858,28.7586
1.452294e+18,3.3778099999999998,136.67700000000002,21.0797,0.35377600000000003,1015.68,1.03542,27.9217,60.777,42.3257,30.1057
1.4522976e+18,2.3047,135.834,21.0117,0.35420999999999997,1015.29,1.03785,27.6826,106.6,71.1,45.0
1.4523012e+18,1.8011099999999998,113.197,20.7737,0.355903,1014.92,1.0439200000000002,26.5838,88.77600000000001,60.82,43.1656
1.4523048e+18,2.04782,130.965,20.5707,0.356944,1014.32,1.05,26.3244,90.8,60.55,43.55
1.4523084e+18,2.22512,136.334,20.4148,0.356858,1013.82,1.0633700000000001,26.1641,66.846,48.0135,37.0958
1.452312e+18,2.09855,130.043,20.4941,0.356858,1013.42,1.06276,26.0229,62.703,44.1014,35.0357
1.4523156e+18,1.24044,118.948,20.395,0.356597,1013.44,1.05,26.0117,75.593,52.387,40.9128
1.4523192e+18,1.74698,130.064,20.4266,0.356727,1013.57,1.05182,26.0598,100.508,67.297,44.92
1.4523228e+18,1.5245,128.083,20.4952,0.35520799999999997,1014.02,1.03177,26.398000000000003,92.064,61.382,46.5253
1.4523264e+18,2.0474799999999997,131.532,20.8443,0.355903,1014.87,7.1373,26.9044,96.96700000000001,64.645,47.4024
1.45233e+18,2.1943799999999998,128.904,21.4799,0.35803,1015.43,55.88,27.419,103.381,68.9,50.644
1.4523336e+18,2.38017,130.97,22.2141,0.35737800000000003,1015.85,130.496,27.9466,92.154,61.542,45.6484
1.4523372e+18,1.9744,125.435,22.6858,0.358507,1015.62,58.955,28.6866,97.867,65.23899999999999,43.855
1.4523408e+18,1.99365,126.854,22.971,0.357031,1014.93,83.729,28.921999999999997,99.038,66.013,43.1437
1.4523444e+18,2.50973,137.265,23.3817,0.357595,1013.58,178.69400000000002,28.814,77.473,51.968999999999994,35.8618
1.452348e+18,2.87322,138.40200000000002,24.3867,0.357075,1012.56,354.441,28.913,53.26,36.3898,26.4096
1.4523516e+18,2.48106,122.14299999999999,24.9493,0.356684,1012.04,279.143,29.1786,51.648,34.4289,23.4594
1.4523552e+18,3.40447,132.129,24.4998,0.355773,1011.84,120.97200000000001,29.1247,50.955,34.3633,23.815
1.4523588e+18,2.72971,116.583,23.6253,0.355556,1011.79,61.98,28.9933,41.3783,27.8672,20.025
1.4523624e+18,2.89468,124.71700000000001,22.9798,0.35642399999999996,1012.38,1.06215,28.58,48.0661,32.3028,23.8617
1.452366e+18,2.5596799999999997,111.51899999999999,22.5705,0.357075,1012.84,1.04149,27.6939,62.471000000000004,42.3312,32.5379
1.4523696e+18,3.4638400000000003,131.239,22.1241,0.356988,1013.02,1.03906,27.6926,50.846000000000004,36.8041,27.8447
1.4523732e+18,3.3562800000000004,132.33700000000002,22.0065,0.357682,1013.63,1.0487799999999998,27.7874,51.687,35.1017,24.3508
1.4523768e+18,3.19814,135.76,22.0075,0.357682,1013.98,1.03845,27.9161,45.3042,30.6517,22.6231
1.4523804e+18,3.12257,138.111,21.9471,0.357161,1013.78,1.04453,27.8959,51.519,34.3375,22.9086
1.452384e+18,3.5123300000000004,142.869,21.6552,0.357552,1013.06,1.04149,27.6805,34.5672,23.9597,17.6053
1.4523876e+18,3.0351,137.889,21.6066,0.356858,1012.58,1.0651899999999999,26.6438,42.2339,28.5936,18.4489
1.4523912e+18,2.98422,143.94799999999998,21.5181,0.354123,1012.06,1.0633700000000001,26.4079,39.3547,27.2714,19.4842
1.4523948e+18,3.09508,144.17,21.5768,0.355035,1011.45,1.06398,26.2859,35.4986,25.3717,19.2728
1.4523984e+18,2.4064400000000004,137.012,21.6167,0.356554,1010.89,1.08281,26.1822,42.3397,29.8439,21.56
1.452402e+18,2.41792,137.36700000000002,21.7068,0.360503,1010.88,1.06944,26.2184,40.4306,28.9622,20.9072
1.4524056e+18,2.25883,141.996,21.7752,0.357335,1010.91,1.0566799999999998,26.340999999999998,37.9647,27.3136,20.6892
1.4524092e+18,1.97121,157.222,21.9776,0.357031,1011.41,1.07613,26.9914,40.7656,29.0464,22.0453
