TIME,MONTH,DAY,YEAR,HOUR,WIND_SPEED,WIND_DIR,TEMP,RH,BAROMETER,RADIATION,INNER_TEMP,PM10,PM2.5,PM1
10/25/2016 23:00,10,25,2016,23,2.4647,155.21,30.5285,0.365538,1014.21,600.15,28.4524,26.0692,17.6776,12.7178
10/26/2016 0:00,10,26,2016,0,2.21694,149.812,31.1754,0.361545,1013.46,562.64,28.9209,21.6369,14.5515,9.8253
10/26/2016 1:00,10,26,2016,1,2.87488,171.441,32.398,0.363802,1012.05,667.06,30.2869,18.8177,11.0723,7.6784
10/26/2016 2:00,10,26,2016,2,3.10604,166.032,33.4993,0.360113,1011.22,545.98,31.3545,23.4551,12.1112,9.2118
10/26/2016 3:00,10,26,2016,3,2.92484,160.71,33.036,0.358941,1010.58,321.79,31.8059,27.6872,15.009,11.991
10/26/2016 4:00,10,26,2016,4,2.89104,175.427,30.8305,0.358681,1010.51,84.608,31.2611,20.471,12.8556,10.0815
10/26/2016 5:00,10,26,2016,5,1.27824,181.823,28.7092,0.359332,1010.29,26.8607,30.327,27.8258,19.1023,12.6038
10/26/2016 6:00,10,26,2016,6,1.36274,167.173,29.0961,0.358811,1010.82,4.07604,29.3191,52.73,35.1552,19.3233
10/26/2016 7:00,10,26,2016,7,1.88649,149.199,29.0515,0.360807,1011.52,1.14418,26.7588,43.2313,29.3405,21.5386
10/26/2016 8:00,10,26,2016,8,2.4582,146.626,28.4995,0.363455,1012.53,1.16484,26.6192,34.3391,23.7085,17.9919
10/26/2016 9:00,10,26,2016,9,2.19218,153.631,28.04,0.363845,1013.34,1.12535,26.5286,30.0497,20.9898,16.0608
10/26/2016 10:00,10,26,2016,10,2.44976,163.455,27.5996,0.363889,1013.94,1.11988,26.3204,33.505,23.7371,18.5773
10/26/2016 11:00,10,26,2016,11,2.32567,164.263,27.3333,0.362977,1014.23,1.13689,26.1855,28.6558,21.0031,16.4522
10/26/2016 12:00,10,26,2016,12,1.83374,164.297,27.0602,0.363498,1014.08,1.10469,27.0226,29.6534,21.6303,17.0408
10/26/2016 13:00,10,26,2016,13,1.41398,164.239,26.7799,0.361892,1013.83,1.10408,27.1376,34.3602,24.4103,18.8463
10/26/2016 14:00,10,26,2016,14,1.12971,152.471,26.5137,0.361632,1013.34,1.09983,27.2767,32.9671,23.3639,17.7609
10/26/2016 15:00,10,26,2016,15,0.97083,152.853,26.3166,0.362066,1012.88,1.11866,27.2757,32.2609,22.4883,16.766
10/26/2016 16:00,10,26,2016,16,1.01531,139.121,26.1309,0.362457,1012.74,1.08464,27.1698,33.0464,23.6058,18.2013
10/26/2016 17:00,10,26,2016,17,1.03184,137.875,26.0364,0.361632,1012.97,1.08281,27.0143,32.3631,23.2949,18.1778
10/26/2016 18:00,10,26,2016,18,0.99611,156.901,26.0183,0.363238,1013.67,1.07856,27.3158,33.9328,23.8875,18.2936
10/26/2016 19:00,10,26,2016,19,1.11017,153.809,26.1785,0.362674,1014.7,55.979,28.6165,48.0066,33.3887,25.0098
10/26/2016 20:00,10,26,2016,20,1.74203,144.36,27.3395,0.363845,1015.32,258.965,28.3226,31.2191,22.6651,17.434
10/26/2016 21:00,10,26,2016,21,2.04325,157.339,28.9141,0.363108,1016.11,366.393,28.1697,28.8715,19.3952,13.1464
10/26/2016 22:00,10,26,2016,22,2.45969,164.1,30.1406,0.366016,1016.34,438.225,27.7183,20.0992,13.7244,9.8158
10/26/2016 23:00,10,26,2016,23,1.52403,162.156,30.6116,0.361675,1015.85,295.25,28.2294,24.1355,16.5703,12.2131
10/27/2016 0:00,10,27,2016,0,2.1033,168.311,31.6182,0.36428,1014.62,783.79,28.9428,26.2823,14.8697,11.809
10/27/2016 1:00,10,27,2016,1,1.96998,178.638,33.6726,0.363194,1013.48,846.55,30.584,23.5387,13.2155,10.5997
10/27/2016 2:00,10,27,2016,2,1.88228,148.613,34.7806,0.358464,1012.42,540.87,31.9898,26.0478,13.2665,10.4964
10/27/2016 3:00,10,27,2016,3,2.85446,137.604,32.6606,0.358767,1011.68,329.016,31.8645,34.659,17.2163,13.0315
10/27/2016 4:00,10,27,2016,4,2.06408,141.483,32.7059,0.357118,1011.46,193.414,31.9895,30.6681,14.9191,11.0568
10/27/2016 5:00,10,27,2016,5,2.25697,161.023,32.0716,0.356467,1011.08,71.574,31.6605,33.7394,13.9411,9.891
10/27/2016 18:00,10,27,2016,18,2.02986,147.369,30.4524,0.362571,1011.29,1.15341,29.1614,40.1909,19.0585,13.8509
10/27/2016 19:00,10,27,2016,19,2.88821,142.008,29.6461,0.362326,1011.71,1.15937,27.8797,31.7151,21.6897,16.8547
10/27/2016 20:00,10,27,2016,20,2.60058,149.275,28.6437,0.361892,1012.67,1.15208,26.9288,36.6276,25.9713,21.2458
10/27/2016 21:00,10,27,2016,21,2.4281,151.355,28.0086,0.36059,1013.54,1.12292,26.4926,31.9465,22.6844,17.6198
10/27/2016 22:00,10,27,2016,22,1.802,160.562,27.5215,0.36263,1014.01,1.13082,26.3767,36.4418,25.304,19.1306
10/27/2016 23:00,10,27,2016,23,1.6624,167.842,27.1467,0.363715,1014.14,1.10955,26.4762,39.7549,27.4432,20.0026
10/28/2016 0:00,10,28,2016,0,1.33444,166.782,26.8509,0.363021,1013.93,1.11259,26.8101,43.0784,28.8041,17.3502
10/28/2016 1:00,10,28,2016,1,1.26231,168.863,26.748,0.361328,1013.56,1.10165,26.9633,36.1047,25.0504,18.6945
10/28/2016 2:00,10,28,2016,2,1.0709,162.973,26.5083,0.362674,1013.11,1.10712,27.1313,37.6268,26.1254,19.908
10/28/2016 3:00,10,28,2016,3,0.95099,147.045,26.4006,0.361675,1012.82,1.09132,27.2199,44.3518,30.6321,22.5643
10/28/2016 4:00,10,28,2016,4,1.08988,162.107,26.2069,0.362587,1012.69,1.08889,27.1817,32.6303,22.5863,16.8605
10/28/2016 5:00,10,28,2016,5,1.14665,128.847,26.0375,0.363628,1012.96,1.12535,27.0364,35.9339,25.0808,18.6785
10/28/2016 6:00,10,28,2016,6,0.63649,75.832,25.8802,0.362674,1013.28,1.10165,27.3959,56.841,39.6931,29.8678
10/28/2016 7:00,10,28,2016,7,0.68433,86.839,25.7643,0.362196,1013.73,57.495,28.7056,74.731,52.74,41.4047
10/28/2016 8:00,10,28,2016,8,1.19165,87.566,26.573,0.36454,1014.26,243.501,28.4631,76.445,52.555,40.8389
10/28/2016 9:00,10,28,2016,9,1.5565,102.242,27.825,0.364583,1014.65,399.267,28.1707,56.742,38.8359,28.9778
10/28/2016 10:00,10,28,2016,10,1.43702,125.453,28.9868,0.364149,1014.96,513.05,27.4506,34.787,23.7775,17.8774
10/28/2016 11:00,10,28,2016,11,1.33034,119.028,30.348,0.365668,1014.3,543.41,27.6418,39.1916,23.482,17.9334
10/28/2016 12:00,10,28,2016,12,1.31582,145.895,31.5702,0.365408,1013.05,792.86,28.6488,37.3608,21.2441,17.1275
10/28/2016 13:00,10,28,2016,13,0.99628,92.352,31.9975,0.36059,1011.9,503.74,30.1405,30.5429,17.9299,14.6019
10/28/2016 14:00,10,28,2016,14,0.57031,104.011,32.4654,0.357812,1010.69,380.198,30.9307,31.972,19.2169,15.6004
10/28/2016 15:00,10,28,2016,15,1.44795,136.117,34.5475,0.359071,1009.98,483.494,31.5677,37.1568,17.7972,13.2672
10/28/2016 16:00,10,28,2016,16,1.55639,123.158,33.7851,0.358767,1009.84,157.038,31.5184,45.6992,19.0107,13.6531
10/28/2016 17:00,10,28,2016,17,1.30687,105.557,32.7145,0.357031,1009.85,54.649,31.1727,49.7567,20.6504,14.6838
10/28/2016 18:00,10,28,2016,18,2.10686,136.962,31.3775,0.359896,1010.36,3.32196,30.3018,52.759,23.6054,17.7464
10/28/2016 19:00,10,28,2016,19,2.84929,148.909,30.0555,0.363108,1011.21,1.13872,28.0276,43.3987,29.2447,24.2695
10/28/2016 20:00,10,28,2016,20,2.8224,141.835,29.1267,0.360764,1012.58,1.14905,27.2514,38.1824,27.4761,22.7875
10/28/2016 21:00,10,28,2016,21,2.46856,140.93,28.3684,0.363194,1013.5,1.12535,26.5601,35.2873,25.838,21.0478
10/28/2016 22:00,10,28,2016,22,2.1048,152.977,27.9012,0.363759,1013.88,1.13507,26.4637,37.2286,26.3906,19.8797
10/28/2016 23:00,10,28,2016,23,1.71016,166.852,27.7566,0.363411,1014.2,1.11137,26.3521,39.7811,28.2137,21.8162
10/29/2016 0:00,10,29,2016,0,0.997,161.418,27.5609,0.360547,1013.95,1.11502,26.5174,41.645,28.8644,21.4852
10/29/2016 1:00,10,29,2016,1,0.77789,141.639,27.4464,0.362326,1013.69,1.11988,27.0673,41.0849,28.6713,21.5223
10/29/2016 2:00,10,29,2016,2,0.80779,154.209,27.1983,0.360243,1013.28,1.1138,27.3779,44.7335,30.7207,22.2883
10/29/2016 3:00,10,29,2016,3,0.85179,118.683,26.8608,0.359462,1013.05,1.06641,27.4587,42.0446,29.7526,22.8227
10/29/2016 4:00,10,29,2016,4,0.6905,340.715,26.5745,0.361502,1013.08,1.08524,27.4271,41.7514,31.3854,25.8168
10/29/2016 5:00,10,29,2016,5,0.55935,23.3001,26.3609,0.359245,1013.59,1.04757,27.3046,70.722,56.35,48.8706
10/29/2016 6:00,10,29,2016,6,0.71109,11.7888,26.2354,0.360026,1014.19,1.04635,27.683,90.391,73.147,64.502
10/29/2016 7:00,10,29,2016,7,0.66252,22.9949,26.1369,0.363932,1014.62,43.784,28.6215,98.827,77.969,68.158
10/29/2016 8:00,10,29,2016,8,0.90566,61.503,26.9404,0.363151,1015.3,242.956,28.2545,61.995,45.3373,36.9336
10/29/2016 9:00,10,29,2016,9,1.04097,85.505,28.1928,0.364149,1015.95,448.959,27.9008,53.573,39.089,32.9867
10/29/2016 10:00,10,29,2016,10,1.50745,88.858,29.6107,0.362934,1016.21,511.98,27.3816,34.6701,21.3987,16.6219
10/29/2016 11:00,10,29,2016,11,2.04092,108.784,30.9586,0.365495,1015.68,653.85,27.6108,30.9517,14.7324,10.9547
10/29/2016 12:00,10,29,2016,12,1.94788,90.476,31.7693,0.363455,1014.86,634,28.6149,27.5174,13.0944,9.5985
10/29/2016 13:00,10,29,2016,13,2.05462,83.347,33.0757,0.359592,1013.92,550.84,30.2043,22.1703,12.0329,9.126
10/29/2016 14:00,10,29,2016,14,1.87911,93.221,34.2454,0.360634,1012.94,470.258,31.3506,20.4041,10.8155,7.8664
10/29/2016 15:00,10,29,2016,15,2.54939,101.019,33.0705,0.359028,1012.42,177.074,31.6085,44.8738,17.7992,12.0154
10/29/2016 16:00,10,29,2016,16,2.08424,97.423,30.6506,0.357248,1012.33,104.071,30.839,61.046,29.2807,21.2851
10/29/2016 17:00,10,29,2016,17,1.30631,76.51,30.5767,0.357465,1012.6,35.2309,30.2912,51.336,26.3481,19.8349
10/29/2016 18:00,10,29,2016,18,1.15042,68.383,29.5405,0.360764,1012.98,1.86545,29.37,52.222,30.1019,24.0547
10/29/2016 19:00,10,29,2016,19,0.72241,35.4681,27.4349,0.361589,1013.83,1.11198,26.5858,43.3933,34.2867,30.4642
10/29/2016 20:00,10,29,2016,20,1.07444,44.1172,27.1903,0.361589,1014.85,1.11927,26.2981,46.1563,34.4331,30.0553
10/29/2016 21:00,10,29,2016,21,1.70515,59.607,26.8696,0.364019,1015.92,1.12839,26.2142,41.9528,31.2869,26.7058
10/29/2016 22:00,10,29,2016,22,1.27378,66.54,26.3581,0.363802,1016.76,1.12352,26.7758,43.4596,31.9582,27.4597
10/29/2016 23:00,10,29,2016,23,1.5524,61.04,25.7351,0.361632,1017.29,1.09983,27.1642,42.8744,32.4616,28.2799
10/30/2016 0:00,10,30,2016,0,1.63308,58.044,25.1436,0.357075,1017.34,1.12535,27.0438,43.402,34.4688,30.9998
10/30/2016 1:00,10,30,2016,1,1.46148,61.437,24.598,0.358116,1017.22,1.07856,26.8899,38.2646,30.6593,27.761
10/30/2016 2:00,10,30,2016,2,1.5728,63.256,24.1971,0.358811,1016.92,1.05972,26.871,32.1092,25.6017,23.2122
10/30/2016 3:00,10,30,2016,3,1.34781,52.007,23.7806,0.359115,1016.87,1.07491,26.9287,29.0937,24.8726,22.9837
10/30/2016 4:00,10,30,2016,4,1.12276,59.545,23.5156,0.357726,1016.74,1.09679,26.7695,25.2899,21.803,19.9663
10/30/2016 5:00,10,30,2016,5,1.03152,57.819,23.4174,0.357943,1016.77,1.09557,26.7747,45.019,36.9425,33.5192
10/30/2016 6:00,10,30,2016,6,1.19181,47.5443,23.4395,0.355295,1017.45,1.07127,27.1139,24.5563,18.9613,16.8052
10/30/2016 7:00,10,30,2016,7,1.00679,40.3674,22.9469,0.36033,1018.14,14.3166,28.282,22.2097,16.3757,13.5906
10/30/2016 8:00,10,30,2016,8,0.84014,58.352,22.8942,0.360634,1019.06,61.555,29.0121,23.4229,16.433,13.0637
10/30/2016 9:00,10,30,2016,9,1.13271,32.5946,22.7953,0.359375,1019.68,125.039,29.2835,22.7814,16.0944,12.9264
10/30/2016 10:00,10,30,2016,10,1.04571,32.7765,22.996,0.360113,1020.15,118.255,29.1701,25.4319,17.8012,14.2008
10/30/2016 11:00,10,30,2016,11,0.76675,26.01,22.8954,0.359983,1019.88,107.363,29.1342,27.1372,19.7741,16.6126
10/30/2016 12:00,10,30,2016,12,1.28761,13.1836,23.2979,0.359245,1018.98,199.569,29.0401,24.7033,19.0528,17.0205
10/30/2016 13:00,10,30,2016,13,1.10983,4.57195,23.7965,0.359809,1018.03,150.182,29.1748,22.5388,17.2297,15.5253
10/30/2016 14:00,10,30,2016,14,0.67598,343.791,23.8378,0.359852,1017.25,140.306,29.1819,21.7629,16.8415,14.9973
10/30/2016 15:00,10,30,2016,15,0.90894,353.384,23.5326,0.357769,1017.08,43.1782,29.0852,23.398,18.0003,15.3413
10/30/2016 16:00,10,30,2016,16,0.84629,33.1318,21.2669,0.360373,1017.35,33.5265,29.1662,36.7921,32.6067,29.604
10/30/2016 17:00,10,30,2016,17,0.6648,16.9989,20.6049,0.357075,1017.42,7.2206,29.1665,31.1317,28.6135,27.1542
10/30/2016 18:00,10,30,2016,18,0.73923,343.276,20.5475,0.358854,1017.68,1.07491,28.7684,26.7579,24.6887,23.4106
10/30/2016 19:00,10,30,2016,19,0.8753,0.90767,20.3133,0.359592,1018.27,1.08464,28.298,29.7481,28.1072,26.7935
10/30/2016 20:00,10,30,2016,20,0.75556,338.354,20.3803,0.362023,1018.75,1.07734,28.3346,29.7969,28.1611,26.943
10/30/2016 21:00,10,30,2016,21,0.78086,314.783,20.4137,0.360373,1019.15,1.10043,28.4052,27.3679,25.7103,24.6392
10/30/2016 22:00,10,30,2016,22,1.1135,322.582,20.4426,0.360156,1019.19,1.07917,28.2881,32.169,25.6115,22.9948
10/30/2016 23:00,10,30,2016,23,0.94195,326.464,20.6342,0.360938,1019.31,1.09436,28.3137,30.8554,23.3778,20.0106
10/31/2016 0:00,10,31,2016,0,0.86109,321.313,20.529,0.361068,1019.24,1.07613,27.7247,23.2908,21.7599,20.5696
10/31/2016 1:00,10,31,2016,1,1.06898,325.975,20.569,0.360851,1018.78,1.07552,26.5858,30.0672,28.1897,26.7972
10/31/2016 2:00,10,31,2016,2,1.08457,325.194,20.6906,0.36072,1018.26,1.08585,26.2835,24.6569,23.0364,21.8503
10/31/2016 3:00,10,31,2016,3,0.85069,325.328,20.7214,0.360286,1018.02,1.11319,26.2998,24.8269,23.3177,22.2006
10/31/2016 4:00,10,31,2016,4,1.08214,320.777,20.7416,0.359896,1017.75,1.11319,26.2329,20.0301,18.8326,17.9984
10/31/2016 5:00,10,31,2016,5,1.03732,338.954,20.698,0.360851,1017.73,1.11076,26.1648,30.652,26.5528,24.4433
10/31/2016 6:00,10,31,2016,6,0.92772,327.467,20.8298,0.361545,1018.41,1.09922,26.3755,35.828,29.344,26.3465
10/31/2016 7:00,10,31,2016,7,0.98174,324.281,20.9281,0.361372,1019.22,19.9075,27.1084,26.1269,22.5699,20.9147
10/31/2016 8:00,10,31,2016,8,0.98358,332.779,21.162,0.361979,1019.67,61.109,27.6485,32.2063,26.1847,23.3625
10/31/2016 9:00,10,31,2016,9,0.9467,341.872,21.8581,0.364497,1020.04,137.385,28.2262,38.3044,27.7878,22.2065
10/31/2016 10:00,10,31,2016,10,0.55483,6.0434,22.2676,0.36276,1020.44,115.63,28.7652,33.4307,24.1415,19.2203
10/31/2016 11:00,10,31,2016,11,0.85403,357.679,21.628,0.358637,1019.96,135.72,29.0716,27.5309,23.8128,21.6767
10/31/2016 12:00,10,31,2016,12,0.97355,357.78,21.0888,0.36033,1019.26,106.058,28.8073,26.5586,24.6625,23.2714
10/31/2016 13:00,10,31,2016,13,0.92725,326.845,21.0233,0.360286,1018.26,83.195,28.7015,28.0078,26.3166,24.8936
10/31/2016 14:00,10,31,2016,14,1.05479,319.859,21.1207,0.359158,1017.49,60.126,28.9972,27.1092,25.5131,24.3369
10/31/2016 15:00,10,31,2016,15,1.22571,326.972,21.4641,0.358941,1016.94,69.745,28.8767,33.2171,25.8635,22.7433
10/31/2016 16:00,10,31,2016,16,1.11091,326.762,21.8515,0.363281,1016.67,53.47,28.8608,38.8444,28.1989,22.7628
10/31/2016 17:00,10,31,2016,17,0.97272,322.551,22.2856,0.360981,1016.6,23.2057,28.7913,42.3611,29.876,23.4507
10/31/2016 18:00,10,31,2016,18,1.06477,323.307,22.5047,0.359245,1016.94,1.06884,28.3709,46.9097,32.7287,25.129
10/31/2016 19:00,10,31,2016,19,0.89366,319.249,22.6285,0.36237,1017.49,1.11502,27.9127,44.6899,31.0612,24.3136
10/31/2016 20:00,10,31,2016,20,0.91213,323.073,22.649,0.36224,1018.14,1.10833,27.8538,39.1441,29.2225,24.5072
10/31/2016 21:00,10,31,2016,21,1.09187,328.806,22.8093,0.361719,1018.55,1.08585,27.9066,34.7732,27.2594,23.6086
10/31/2016 22:00,10,31,2016,22,0.96781,333.238,22.9148,0.361502,1018.79,1.10469,27.7675,40.9584,30.9287,25.9106
10/31/2016 23:00,10,31,2016,23,0.72523,329.193,22.8955,0.362413,1018.79,1.1217,27.8251,49.3011,39.9866,35.7055
11/1/2016 0:00,11,1,2016,0,0.8442,356.832,22.8697,0.360156,1018.47,1.09375,27.4592,34.3929,28.419,25.2511
11/1/2016 1:00,11,1,2016,1,1.27056,0.436216,22.9105,0.359679,1018.2,1.05365,26.8969,27.73,23.8439,21.7641
11/1/2016 2:00,11,1,2016,2,1.00428,2.35856,22.8382,0.359505,1017.85,1.09679,26.7112,22.8822,19.7354,17.8963
11/1/2016 3:00,11,1,2016,3,0.62243,349.105,22.572,0.361111,1017.55,1.11137,26.6015,23.5341,19.9844,17.9078
11/1/2016 4:00,11,1,2016,4,1.06983,336.531,21.8945,0.361068,1017.57,1.09314,26.4939,22.8937,19.6156,17.8443
11/1/2016 5:00,11,1,2016,5,0.91385,338.28,21.474,0.359375,1017.67,1.12109,26.426,22.979,19.3525,17.4448
11/1/2016 6:00,11,1,2016,6,0.70525,342.589,21.4331,0.358898,1018.19,1.09983,26.5869,15.0572,11.6267,9.4835
11/1/2016 7:00,11,1,2016,7,0.73992,6.1875,21.7071,0.361892,1019.01,14.9102,27.4529,19.0146,13.3278,10.1108
11/1/2016 8:00,11,1,2016,8,1.31862,9.9152,22.1994,0.361849,1019.47,63.258,28.172,22.08,15.3886,11.6799
11/1/2016 9:00,11,1,2016,9,1.06083,24.3255,22.9233,0.361024,1019.94,190.052,28.8818,20.4084,13.9179,9.9767
11/1/2016 10:00,11,1,2016,10,0.68699,25.1632,23.2755,0.359245,1020.38,110.342,29.3246,17.4178,11.9595,8.8661
11/1/2016 11:00,11,1,2016,11,1.20181,7.7644,23.1649,0.357552,1020.05,112.812,29.4096,18.9624,13.2678,9.8662
11/1/2016 12:00,11,1,2016,12,1.0318,3.35122,23.3666,0.36059,1019.3,176.997,28.9988,16.0032,11.6892,9.4797
11/1/2016 13:00,11,1,2016,13,0.71799,339.341,23.3395,0.360807,1018.61,123.614,29.1539,15.5926,11.9569,10.1953
11/1/2016 14:00,11,1,2016,14,1.2418,346.886,23.1324,0.360156,1018.1,113.39,29.0921,18.234,14.0406,12.0946
11/1/2016 15:00,11,1,2016,15,1.22294,336.427,23.2877,0.3625,1017.68,256.992,29.1164,23.0883,16.9537,13.9208
11/1/2016 16:00,11,1,2016,16,1.04298,322.456,23.5663,0.359505,1017.61,145.66,29.1269,24.2668,17.7383,15.1119
11/1/2016 17:00,11,1,2016,17,1.23167,323.361,23.2329,0.359592,1017.74,46.8733,29.1338,25.2967,18.4187,15.5734
11/1/2016 18:00,11,1,2016,18,1.00871,330.798,22.8545,0.360503,1018.14,1.37873,28.5472,30.7983,21.8206,18.1133
11/1/2016 19:00,11,1,2016,19,0.93161,325.949,22.5425,0.362934,1018.63,1.10833,27.813,32.3086,24.1874,21.0342
11/1/2016 20:00,11,1,2016,20,0.77203,331.836,22.3705,0.3625,1019.59,1.09861,27.8655,33.0896,24.6274,21.4605
11/1/2016 21:00,11,1,2016,21,1.02451,338.092,22.2498,0.361979,1020.08,1.07127,27.9182,34.8251,25.8294,22.2238
11/1/2016 22:00,11,1,2016,22,1.03597,330.564,22.058,0.362543,1020.16,1.11198,27.9659,41.1087,31.0431,26.8069
11/1/2016 23:00,11,1,2016,23,0.87467,323.831,21.9526,0.363802,1020.39,1.15208,28.0047,38.4921,30.0389,26.5983
11/2/2016 0:00,11,2,2016,0,1.21101,329.784,21.9444,0.362109,1020.25,1.098,27.6552,36.3359,28.9184,25.5859
11/2/2016 1:00,11,2,2016,1,1.04254,330.494,21.6141,0.36059,1019.83,1.07613,26.7766,42.1095,34.3295,30.9489
11/2/2016 2:00,11,2,2016,2,0.73985,328.451,21.4986,0.359201,1019.79,1.09253,26.5293,36.6584,31.1019,28.6256
11/2/2016 3:00,11,2,2016,3,0.9164,358.518,21.4693,0.357769,1019.67,1.05972,26.4021,36.3463,31.735,29.4273
11/2/2016 4:00,11,2,2016,4,1.26976,2.20803,21.376,0.357986,1019.64,1.07309,26.3279,23.2946,20.6118,19.2544
11/2/2016 5:00,11,2,2016,5,1.02236,3.40978,21.2875,0.359115,1019.77,1.08646,26.3099,18.4872,16.4411,15.2762
11/2/2016 6:00,11,2,2016,6,0.73539,11.5347,21.2066,0.35855,1020.15,1.07977,26.4834,21.6941,17.2906,15.2645
11/2/2016 7:00,11,2,2016,7,1.04546,7.5812,21.3255,0.356554,1020.84,8.6619,27.399,28.9823,21.4405,18.1742
11/2/2016 8:00,11,2,2016,8,1.14408,13.6836,21.5194,0.359462,1021.42,34.4859,28.0361,32.7001,23.4293,19.717
11/2/2016 9:00,11,2,2016,9,0.63899,26.1342,21.7291,0.362587,1022.06,70.432,28.5524,33.578,24.0396,20.3079
11/2/2016 10:00,11,2,2016,10,1.01343,23.8087,22.0536,0.361849,1022.27,163.892,29.0327,30.5731,22.2038,19.0843
11/2/2016 11:00,11,2,2016,11,1.22328,14.6914,22.7382,0.363715,1022.07,452.3,28.3576,26.7189,19.7695,17.2106
11/2/2016 12:00,11,2,2016,12,0.96826,9.1011,23.1418,0.365451,1020.9,541.22,28.1641,23.3299,17.4438,15.3826
11/2/2016 13:00,11,2,2016,13,0.86194,14.5915,23.5736,0.363585,1019.89,602.6,29.3418,20.1662,14.2438,12.516
11/2/2016 14:00,11,2,2016,14,1.47254,10.6323,24.0804,0.363194,1018.84,561.96,29.7041,19.7921,13.0606,11.2802
11/2/2016 15:00,11,2,2016,15,1.05225,357.648,23.4713,0.361892,1018.21,193.325,29.6355,22.0624,14.8765,12.7601
11/2/2016 16:00,11,2,2016,16,0.63495,328.133,23.3964,0.360547,1017.88,121.296,29.388,29.3279,20.0464,17.3696
11/2/2016 17:00,11,2,2016,17,1.00062,330.26,23.4826,0.358594,1017.96,34.5874,29.2495,37.0932,24.556,20.7162
11/2/2016 18:00,11,2,2016,18,1.07342,324.992,23.2171,0.361892,1018.1,1.39757,28.6195,40.7937,28.5639,24.1223
11/2/2016 19:00,11,2,2016,19,0.83287,316.422,23.0164,0.363932,1018.59,1.12474,27.6521,56.982,40.2015,34.2083
11/2/2016 20:00,11,2,2016,20,0.88612,327.723,22.727,0.362587,1019.47,1.0895,27.7157,67.659,48.2187,40.8444
11/2/2016 21:00,11,2,2016,21,0.81932,39.3893,22.4603,0.361328,1020.29,1.11016,27.8304,55.136,39.9239,34.3067
11/2/2016 22:00,11,2,2016,22,1.03976,55.233,22.324,0.361849,1020.93,1.13385,27.8324,38.1755,27.1034,22.4169
11/2/2016 23:00,11,2,2016,23,0.59741,52.088,21.8045,0.364062,1021.14,1.12778,27.9787,29.8184,21.9874,18.976
11/3/2016 0:00,11,3,2016,0,0.81034,29.0283,21.6097,0.361241,1021.26,1.11076,27.7886,53.204,44.1712,40.8652
11/3/2016 1:00,11,3,2016,1,0.54713,29.5971,21.4283,0.358377,1021.21,1.13142,26.8715,39.0034,32.0197,29.3468
11/3/2016 2:00,11,3,2016,2,0.88405,9.7234,21.2148,0.359115,1020.9,1.11927,26.585,29.485,25.8217,24.2269
11/3/2016 3:00,11,3,2016,3,1.31085,8.32,21.1719,0.359592,1020.56,1.15755,26.4859,23.6335,20.571,19.0059
11/3/2016 4:00,11,3,2016,4,0.81568,9.7897,20.9751,0.359896,1020.26,1.12231,26.411,19.6383,18.0317,17.1067
11/3/2016 5:00,11,3,2016,5,0.72215,14.9224,20.8661,0.360243,1020.19,1.10165,26.3476,23.3895,21.3456,20.3474
11/3/2016 6:00,11,3,2016,6,0.97985,352.63,20.8589,0.360634,1020.46,1.15148,26.5219,24.5798,19.3175,17.1791
11/3/2016 7:00,11,3,2016,7,0.78915,359.23,20.841,0.361719,1020.9,23.8553,27.3281,28.7427,21.4215,18.5165
11/3/2016 8:00,11,3,2016,8,0.65216,20.1456,21.2743,0.36046,1021.57,99.266,27.9526,32.3527,23.0206,19.3296
11/3/2016 9:00,11,3,2016,9,1.29036,14.9887,22.0519,0.364106,1022.06,227.104,28.6825,32.9287,19.4144,16.2994
11/3/2016 10:00,11,3,2016,10,1.04378,30.7062,22.8956,0.364844,1021.88,395.467,29.3487,26.4766,14.4291,11.9118
11/3/2016 11:00,11,3,2016,11,0.78698,28.3289,23.7558,0.364757,1020.78,620.33,28.9991,26.7299,14.4146,11.6395
11/3/2016 12:00,11,3,2016,12,0.86,355.722,24.5767,0.36237,1019.45,697.72,28.839,18.3685,11.1856,9.6513
11/3/2016 13:00,11,3,2016,13,1.00951,336.436,25.721,0.365408,1018.15,752.49,28.9877,15.5476,9.7451,8.3292
11/3/2016 14:00,11,3,2016,14,0.7657,349.867,27.5863,0.364931,1016.74,668.86,29.1874,18.9228,9.9626,7.8266
11/3/2016 15:00,11,3,2016,15,0.94569,311.731,28.1937,0.363455,1016.18,498.506,30.1086,27.6222,13.0628,10.1747
11/3/2016 16:00,11,3,2016,16,1.40368,301.615,26.6199,0.363368,1015.86,159.036,30.0728,37.269,21.3865,17.9608
11/3/2016 17:00,11,3,2016,17,1.35345,298.257,26.172,0.366016,1015.77,66.779,29.9784,48.1414,27.8652,23.2555
11/3/2016 18:00,11,3,2016,18,0.85878,304.351,25.6192,0.36072,1015.89,2.34852,28.9311,59.318,30.5073,24.0225
11/3/2016 19:00,11,3,2016,19,0.75125,316.343,25.2059,0.359115,1015.7,1.12717,27.0749,65.208,36.8187,29.8206
11/3/2016 20:00,11,3,2016,20,0.50731,332.635,24.7982,0.358941,1015.88,1.15634,27.1503,76.369,42.9219,34.1175
11/3/2016 21:00,11,3,2016,21,0.63718,319.947,24.4295,0.36033,1016.3,1.14661,27.1602,88.143,54.25,41.1973
11/3/2016 22:00,11,3,2016,22,0.91209,80.28,24.0351,0.360503,1016.48,1.11623,27.3333,93.557,62.852,49.4183
